trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1748,False,"{'a': 0.002, 'e': 0.03031841485750294}",20,3,27.931787847189668,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.002, 'e': 0.030257838624213294}",30,18,19.371404287687284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.002, 'e': 0.0301973834223185}",20,13,12.978894887121669,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.002, 'e': 0.030137049009997648}",25,16,16.86666220816662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.002, 'e': 0.03007683514591303}",25,11,31.11946316335712,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.002, 'e': 0.030016741589209084}",20,10,20.10748516280199,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.002, 'e': 0.029956768099511533}",20,0,-10.967518111771044,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1755,False,"{'a': 0.002, 'e': 0.029896914436926308}",20,0,17.03207462501807,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1756,False,"{'a': 0.002, 'e': 0.029837180362038706}",30,24,11.808053095441963,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.002, 'e': 0.02977756563591232}",25,0,34.21416175046603,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1758,False,"{'a': 0.002, 'e': 0.0297180700200882}",20,10,19.914660874064715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.002, 'e': 0.029658693276583766}",30,16,22.776755265349422,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.002, 'e': 0.029599435167892}",25,14,-3.2740260707760056,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1761,False,"{'a': 0.002, 'e': 0.029540295456980357}",20,0,29.626936569313436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1762,False,"{'a': 0.002, 'e': 0.02948127390728994}",20,6,23.939509148281967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.002, 'e': 0.02942237028273445}",25,11,27.32024542554893,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.002, 'e': 0.029363584347699333}",25,15,20.166826914537513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.002, 'e': 0.029304915867040746}",20,16,5.211974534924443,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.002, 'e': 0.029246364606084714}",30,11,-8.727275765085611,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1767,False,"{'a': 0.002, 'e': 0.029187930330626086}",20,16,7.70769545777089,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.002, 'e': 0.02912961280692771}",30,18,3.3497678160782693,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1769,False,"{'a': 0.002, 'e': 0.02907141180171939}",25,15,16.367329450094225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.002, 'e': 0.029013327082197053}",20,11,17.781794957789845,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.002, 'e': 0.028955358416021718}",25,11,27.435799548597185,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.002, 'e': 0.028897505571318663}",20,8,12.761400586497585,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.002, 'e': 0.028839768316676413}",20,15,8.863171873845266,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.002, 'e': 0.02878214642114589}",20,13,12.82641710526758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.002, 'e': 0.028724639654239423}",20,13,13.917028520081061,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.002, 'e': 0.02866724778592988}",20,0,8.887627304210792,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1777,False,"{'a': 0.002, 'e': 0.028609970586649693}",20,9,19.40238612767704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.002, 'e': 0.02855280782729001}",25,17,18.847081418413953,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.002, 'e': 0.028495759279199697}",20,9,8.40251113611783,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1780,False,"{'a': 0.002, 'e': 0.028438824714184505}",25,13,18.65581959332306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.002, 'e': 0.028382003904506077}",25,9,24.57278039995605,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.002, 'e': 0.02832529662288112}",20,13,14.389441322485409,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.002, 'e': 0.028268702642480412}",20,14,9.025149985816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.002, 'e': 0.02821222173692798}",30,16,25.0958407782543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.002, 'e': 0.028155853680300096}",20,12,13.762543679655682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.002, 'e': 0.028099598247124487}",25,14,20.706498712094334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.002, 'e': 0.02804345521237932}",30,17,10.69777073094771,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1788,False,"{'a': 0.002, 'e': 0.027987424351492405}",20,16,4.359977180905636,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.002, 'e': 0.027931505440340204}",25,8,26.184030033943557,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.002, 'e': 0.027875698255247015}",20,12,12.104556476038368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.002, 'e': 0.027820002572984004}",25,16,14.851857169426676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.002, 'e': 0.02776441817076839}",20,5,27.9562101283879,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.002, 'e': 0.02770894482626248}",20,12,12.916738909764362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.002, 'e': 0.027653582317572808}",25,13,20.40465061526077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.002, 'e': 0.027598330423249287}",35,16,31.32147796920784,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.002, 'e': 0.02754318892228425}",30,23,11.083963967514261,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.002, 'e': 0.027488157594111634}",30,16,25.316375903147723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.002, 'e': 0.027433236218606032}",25,16,15.06868033159145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.002, 'e': 0.027378424576081896}",30,16,24.650980963664114,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.002, 'e': 0.02732372244729256}",20,12,14.91977284891439,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.002, 'e': 0.027269129613429453}",35,8,40.659332128386716,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.002, 'e': 0.027214645856121145}",20,6,26.50452032836244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.002, 'e': 0.027160270957432564}",25,0,31.36953308456556,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1804,False,"{'a': 0.002, 'e': 0.027106004699864013}",20,9,21.174014331885598,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.002, 'e': 0.027051846866350416}",25,0,36.20971472826989,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1806,False,"{'a': 0.002, 'e': 0.02699779724026034}",25,6,25.969568477961744,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.002, 'e': 0.026943855605395233}",30,16,24.408637167885455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.002, 'e': 0.026890021745988462}",25,11,23.969362847851563,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.002, 'e': 0.02683629544670454}",20,0,29.68972292208098,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1810,False,"{'a': 0.002, 'e': 0.026782676492638175}",30,10,36.492476544178324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.002, 'e': 0.0267291646693135}",20,3,-11.360409741533402,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1812,False,"{'a': 0.002, 'e': 0.026675759762683132}",30,6,33.67071203141289,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.002, 'e': 0.026622461559127397}",20,8,23.165045787894694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.002, 'e': 0.02656926984545338}",25,15,19.848936529332825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.002, 'e': 0.02651618440889418}",20,1,25.66949140429085,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.002, 'e': 0.026463205037107963}",20,1,22.05021627330521,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.002, 'e': 0.026410331518177187}",30,10,-6.033304198091177,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1818,False,"{'a': 0.002, 'e': 0.02635756364060769}",25,0,35.34774762642624,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1819,False,"{'a': 0.002, 'e': 0.026304901193327908}",20,0,32.00587224585468,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1820,False,"{'a': 0.002, 'e': 0.02625234396568796}",20,5,25.551030573102953,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.002, 'e': 0.02619989174745889}",20,16,5.940063133998082,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.002, 'e': 0.026147544328831734}",20,7,24.046158538868443,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.002, 'e': 0.026095301500416765}",20,14,12.708310624493532,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.002, 'e': 0.02604316305324258}",20,16,8.147636669559358,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.002, 'e': 0.025991128778755347}",25,13,7.809005959989448,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1826,False,"{'a': 0.002, 'e': 0.02593919846881787}",25,17,16.51995621037928,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.002, 'e': 0.025887371915708866}",20,16,7.1308098034631495,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.002, 'e': 0.025835648912122026}",20,9,17.96866313217687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.002, 'e': 0.0257840292511653}",25,3,38.46597436750221,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.002, 'e': 0.02573251272635994}",20,8,23.5527625871284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.002, 'e': 0.025681099131639813}",25,13,20.344040815694814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.002, 'e': 0.02562978826135044}",25,9,23.92947284960504,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.002, 'e': 0.025578579910248294}",30,17,26.0059773939624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.002, 'e': 0.025527473873499885}",30,8,37.26769904831866,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.002, 'e': 0.025476469946681016}",25,0,35.53023052130403,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1836,False,"{'a': 0.002, 'e': 0.025425567925775893}",25,10,28.499097503015935,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.002, 'e': 0.025374767607176385}",30,0,5.14112177465349,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1838,False,"{'a': 0.002, 'e': 0.025324068787681127}",20,16,5.963079400875258,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.002, 'e': 0.025273471264494796}",25,13,23.181639958754946,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.002, 'e': 0.025222974835227212}",30,18,22.688502820070088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.002, 'e': 0.025172579297892607}",20,14,9.202727604125192,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.002, 'e': 0.02512228445090875}",25,12,24.506545976045093,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.002, 'e': 0.025072090093096203}",25,8,33.27617784006752,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.002, 'e': 0.025021996023677443}",25,16,18.35926922202431,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.002, 'e': 0.024972002042276155}",25,17,14.219169869266022,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.002, 'e': 0.02492210794891632}",20,7,23.957507728606018,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.002, 'e': 0.024872313544021522}",20,10,22.739878075604718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.002, 'e': 0.02482261862841405}",20,7,18.19039459919512,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.002, 'e': 0.0247730230033142}",25,18,11.846507972597784,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.002, 'e': 0.024723526470339388}",25,0,26.599481233236727,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1851,False,"{'a': 0.002, 'e': 0.02467412883150343}",20,1,28.59638388438911,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.002, 'e': 0.024624829889215685}",30,12,31.423872919154835,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.002, 'e': 0.02457562944628034}",30,16,24.267924827705723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.002, 'e': 0.024526527305895537}",20,8,20.117863808582552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.002, 'e': 0.02447752327165267}",20,12,15.795661305005108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.002, 'e': 0.024428617147535518}",25,0,23.541191998094384,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1857,False,"{'a': 0.002, 'e': 0.024379808737919537}",20,8,20.14865160164296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.002, 'e': 0.024331097847571002}",20,8,21.87210593349718,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.002, 'e': 0.02428248428164631}",30,18,22.491425134077765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.002, 'e': 0.024233967845691113}",25,16,16.1736500321007,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.002, 'e': 0.02418554834563962}",35,21,28.15374299631954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.002, 'e': 0.024137225587813747}",25,10,27.18386767511891,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.002, 'e': 0.024088999378922418}",20,7,6.118321079649689,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1864,False,"{'a': 0.002, 'e': 0.024040869526060712}",25,15,12.424914948598087,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.002, 'e': 0.023992835836709175}",35,10,42.22955555970421,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.002, 'e': 0.023944898118732967}",30,19,22.384357856269446,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.002, 'e': 0.023897056180381168}",25,14,-1.4814528830454334,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1868,False,"{'a': 0.002, 'e': 0.023849309830285947}",25,10,24.42682066777987,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.002, 'e': 0.023801658877461853}",20,13,4.9106622592679825,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1870,False,"{'a': 0.002, 'e': 0.023754103131304997}",30,13,22.961977757453628,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.002, 'e': 0.023706642401592346}",25,19,11.194001017965121,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.002, 'e': 0.0236592764984809}",30,23,10.29642607514595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.002, 'e': 0.023612005232507005}",20,6,25.587439785647707,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.002, 'e': 0.02356482841458551}",25,7,25.041440349607615,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.002, 'e': 0.023517745856009107}",20,4,28.699681439948478,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.002, 'e': 0.023470757368447476}",20,8,22.334953475713256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.002, 'e': 0.023423862763946618}",30,20,18.401548255357497,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.002, 'e': 0.023377061854928043}",35,17,32.38673960318853,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.002, 'e': 0.023330354454188063}",20,9,16.53382279071001,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.002, 'e': 0.023283740374897}",20,15,9.650637360610911,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.002, 'e': 0.023237219430598487}",20,14,11.07737700880052,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.002, 'e': 0.023190791435208673}",20,0,32.221492318183124,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1883,False,"{'a': 0.002, 'e': 0.023144456203015532}",20,16,5.552249597589789,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.002, 'e': 0.02309821354867805}",25,13,20.261495410564457,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.002, 'e': 0.02305206328722557}",20,0,31.5445357755491,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1886,False,"{'a': 0.002, 'e': 0.023006005234056964}",20,6,20.217208346737728,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.002, 'e': 0.022960039204939983}",20,9,21.800267967961272,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.002, 'e': 0.022914165016010422}",25,14,21.623484734245466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.002, 'e': 0.022868382483771488}",25,6,1.9982926019281662,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1890,False,"{'a': 0.002, 'e': 0.02282269142509297}",20,0,31.459363737681358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1891,False,"{'a': 0.002, 'e': 0.022777091657210594}",20,10,15.969234647613131,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.002, 'e': 0.022731582997725205}",35,19,29.706609354154597,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.002, 'e': 0.022686165264602126}",30,15,26.28834472032939,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.002, 'e': 0.022640838276170343}",20,13,9.747953147816485,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.002, 'e': 0.022595601851121864}",25,15,15.887735708447655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.002, 'e': 0.022550455808510905}",20,6,23.964893974768177,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.002, 'e': 0.02250539996775326}",20,9,22.336075776113553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.002, 'e': 0.02246043414862548}",25,14,20.354122561112035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.002, 'e': 0.022415558171264255}",20,14,10.733111297417999,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.002, 'e': 0.02237077185616559}",30,16,21.05995067642712,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.002, 'e': 0.022326075024184187}",30,7,38.65773961601015,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.002, 'e': 0.02228146749653264}",30,1,45.47520228320682,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.002, 'e': 0.0222369490947808}",25,11,25.49071369266076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.002, 'e': 0.022192519640854974}",20,6,27.429697640759983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.002, 'e': 0.022148178957037315}",25,16,17.161726486423063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.002, 'e': 0.022103926865965004}",25,17,12.980239846913666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.002, 'e': 0.022059763190629637}",25,0,40.97638250837627,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1908,False,"{'a': 0.002, 'e': 0.02201568775437644}",20,7,20.09445187650808,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.002, 'e': 0.021971700380903618}",25,11,24.50359916510639,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.002, 'e': 0.02192780089426161}",25,1,37.29475099190988,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.002, 'e': 0.021883989118852424}",25,13,22.986147197482058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.002, 'e': 0.021840264879428885}",20,0,31.46328294731036,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.002, 'e': 0.02179662800109399}",30,19,17.500490953051923,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.002, 'e': 0.021753078309300157}",20,10,14.028401920993616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.002, 'e': 0.02170961562984857}",30,15,28.78916795468298,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.002, 'e': 0.02166623978888844}",25,19,10.63786747991338,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.002, 'e': 0.021622950612916365}",35,0,41.20444624303008,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
1918,False,"{'a': 0.002, 'e': 0.021579747928775563}",20,8,19.600403906368904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.002, 'e': 0.02153663156365526}",25,8,29.144399988927432,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.002, 'e': 0.021493601345089923}",35,16,33.72431359771266,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.002, 'e': 0.021450657100958614}",30,11,34.996560164847644,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.002, 'e': 0.021407798659484324}",25,0,40.68004766338655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1923,False,"{'a': 0.002, 'e': 0.021365025849233204}",20,4,29.189897273530647,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.002, 'e': 0.02132233849911398}",20,12,15.868794624377191,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.002, 'e': 0.02127973643837717}",20,11,14.44953767298267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.002, 'e': 0.021237219496614494}",25,19,10.928298931271733,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.002, 'e': 0.02119478750375811}",30,21,17.398325418233217,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.002, 'e': 0.021152440290080017}",25,19,14.286440719274413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.002, 'e': 0.021110177686191275}",20,0,25.385109620136383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1930,False,"{'a': 0.002, 'e': 0.021067999523041434}",25,20,7.764552387517961,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
